t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
64,1000,508,492,390,126,0,2898,2148,0.05498739364364364,0.550875,0.449125,40,14,0,456.70189766994963,8,0.7433611723510007,0.9542954203422014,0.6285093980353039,0.8945190672227188
65,1000,518,482,380,128,0,2798,2099,0.056086617867867866,0.549375,0.45062500000000005,41,14,0,429.2764135798799,8,0.7425638739979435,0.9519359681556724,0.6124808836216684,0.8940791898077305
66,1000,533,467,377,141,0,2766,2076,0.05845680055055055,0.53325,0.46675,54,14,0,429.02334847638735,8,0.7416475344994904,0.9501103311460748,0.6137060822881185,0.891080707912447
67,1000,516,484,375,158,0,2741,2061,0.05848986486486486,0.5398125,0.46018749999999997,62,14,0,438.7675507020281,8,0.7430227576507411,0.9562136843693702,0.6057272427231644,0.8937582689704373
68,1000,505,495,374,142,0,2766,2118,0.06084187312312312,0.5303125,0.46968750000000004,51,14,2,428.3579347093771,8,0.7585193238158509,0.956019637831936,0.6188114035872603,0.8943311599115463
69,1000,475,525,371,134,0,2746,2033,0.06262171546546547,0.5406875,0.4593125,62,12,0,421.9308006633621,8,0.7445027210278037,0.9545139899539845,0.612410337575903,0.894869040080934
70,1000,525,475,382,93,0,2814,2109,0.06388888888888888,0.5130625,0.4869375,53,12,0,440.5492222973626,8,0.7485584769596475,0.9573856396823114,0.6157315054551047,0.8990177767162701
71,1000,531,469,376,149,0,2791,2095,0.06393637387387388,0.5230625,0.4769375,54,12,0,425.23701814331775,8,0.7556084709742152,0.9648523766314279,0.6192229459546417,0.9047450553778421
72,1000,500,500,382,149,0,2889,2202,0.06544904279279279,0.5081875,0.4918125,60,12,0,428.20336754875547,8,0.7586081795587529,0.9581603077342552,0.6250418939885496,0.8980099277997515
73,1000,522,478,381,119,0,2845,2164,0.06613816941941941,0.538375,0.46162499999999995,43,12,0,427.29097738163927,8,0.7551687725341241,0.9512956419444504,0.607870986231393,0.8959792744064491
74,1000,501,499,385,137,0,2825,2169,0.06815058808808809,0.5458125,0.45418749999999997,35,12,0,457.0825045870146,8,0.7558856466915751,0.9511975102538948,0.5945827673659818,0.8972201766332778
75,1000,499,501,367,134,0,2698,1999,0.06770217092092091,0.530375,0.46962499999999996,54,11,0,422.03206076253974,8,0.7416262262355257,0.9551295433067689,0.6025008481965757,0.8962274960604849
76,1000,487,513,386,113,0,2848,2063,0.06931653528528528,0.5109375,0.48906249999999996,55,11,0,409.4781624105445,8,0.7329406669336669,0.9566107354812048,0.5968636647084239,0.8976092473834765
77,1000,515,485,376,111,0,2792,2100,0.07132851601601602,0.5033125,0.49668749999999995,55,11,0,414.9135987978963,8,0.7422058302732586,0.9626419084105947,0.593819401948917,0.9029394608320247
78,1000,496,504,381,134,0,2859,2101,0.07196681056056056,0.472875,0.5271250000000001,43,11,0,436.09440435490563,8,0.7343827284139517,0.9595156558686808,0.6002222865812812,0.8991797525935129
79,1000,509,491,381,115,0,2851,2154,0.07488006756756757,0.4968125,0.5031875,54,11,0,428.25154442090854,8,0.7495359908625173,0.9612209576304463,0.5871705596459165,0.9028474313868314
80,1000,470,530,386,123,0,2898,2168,0.07560350975975975,0.4761875,0.5238125,48,11,0,455.3695315986039,8,0.7479551554142029,0.958372250416007,0.5950997781985512,0.8979483100066762
